X,Y,FNO,F_NAME,HMIS_,PROV,DIST,DIVISION,LOCATION,SUB_LOCATI,LONG,LAT,SPATIAL_RE,F_TYPE,AGENCY,N14,N15
39.632476,-0.474663,40,MORORO HEALTH CENTRE,3818,COAST,TANA RIVER,MADOGO,MORORO,MORORO,39.632476,-0.474663,SUBLOC CENTROID,3,MOH,,
39.429224,-0.296412,41,MULANJO DISP,769,COAST,TANA RIVER,MADOGO,SAKA,MLANJO,39.429224,-0.296412,SUBLOC CENTROID,4,MOH,,
39.851012,-0.85945,42,NANIGHI DISP,771,COAST,TANA RIVER,BURA,NANIGHI,NANIGHI(TRIVER),39.851012,-0.859450,DDP,4,MOH,,
39.888416,-0.98261,43,NANIGHI NYS DISP,770,COAST,TANA RIVER,BURA,NANIGHI,NANIGHI(TRIVER),39.888416,-0.982610,DDP,4,MOH,,
40.201099,-2.41221,44,NGAO SUB-DISTRICT HOSPITAL,796,COAST,TANA RIVER,GARSEN,KIPAO,KIPAO,40.201099,-2.412210,DANIDA,1,MOH,,
40.193821,-2.46857,45,ODA DISP,772,COAST,TANA RIVER,GARSEN,NGAO,GOLBANTI,40.193821,-2.468570,DANIDA,4,MOH,,
40.42429,-2.509831,46,OZI DISP,773,COAST,TANA RIVER,KIPINI,KONE MANSA,ODOLE,40.424290,-2.509831,DDP,4,MOH,,
40.068272,-1.6107,47,PUMWANI DISP,775,COAST,TANA RIVER,WENJE,NDURA,HANDAMPIA,40.068272,-1.610700,DANIDA,4,MOH,,
,,48,REHEMA DISP,776,COAST,TANA RIVER,,,,,,,4,MISS,,
,,49,SAMBO DISP,2507,COAST,TANA RIVER,,,,,,,4,MOH,,
40.297727,-2.579019,50,SEMIKARO DISP,777,COAST,TANA RIVER,KIPINI,CHARA,SEMIKARO,40.297727,-2.579019,DDP,4,MOH,,
,,51,SHAKABABU DISP,4393,COAST,TANA RIVER,,,,,,,4,MOH,,
,,52,ST. FRANCIS DISP,779,COAST,TANA RIVER,,,,,,,4,MISS,,
40.132089,-2.581755,53,TARASA DISP,3609,COAST,TANA RIVER,GARSEN,WACHU-ODA,KURAWA,40.132089,-2.581755,DDP,4,MISS,,
,,54,TAVERA CATHOLIC DISP,782,COAST,TANA RIVER,,,,,,,4,MISS,,
39.245279,-1.722188,55,TITILA DISP,783,COAST,TANA RIVER,GALORE,WALDENA,TITILA,39.245279,-1.722188,SUBLOC CENTROID,4,MISS,,
39.9946,-1.41398,56,UMOJA DISP,784,COAST,TANA RIVER,GALORE,KIARIKUNGU,MATANYA(TRIVER),39.994600,-1.413980,1:50000 MAPS,4,MISS,,
39.059394,-1.691848,57,WALDENA AIC DISP,786,COAST,TANA RIVER,GALORE,WALDENA,WALDENA,39.059394,-1.691848,SUBLOC CENTROID,4,MISS,,
39.02536,-1.61078,58,WALDENA DISP,787,COAST,TANA RIVER,GALORE,WALDENA,WALDENA,39.025360,-1.610780,DANIDA,4,MOH,,
39.583912,-1.53075,59,WAYU DISP,788,COAST,TANA RIVER,GALORE,WAYU,WAYU,39.583912,-1.530750,DANIDA,4,MOH,,
40.164164,-2.229695,60,WEMA MISSION DISP,789,COAST,TANA RIVER,GARSEN,SALAMA,WEMA,40.164164,-2.229695,SUBLOC CENTROID,4,MISS,,
40.098,-1.786,61,WENJE CATHOLIC DISP,3608,COAST,TANA RIVER,WENJE,GWANO,WENJE,40.098000,-1.786000,ILRI MKT CENTRES,4,MISS,,
40.109058,-1.78983,62,WENJE DISP,790,COAST,TANA RIVER,WENJE,GWANO,WENJE,40.109058,-1.789830,DANIDA,4,MOH,,
37.7684,0.006292,1,CHAARIA MISSION HOSP,3043,EASTERN,CENTRAL MERU,ABOTHUGUCHI EAST,NDURUMA,GAITU,37.768400,0.006292,DSA/DFH(MOH)-UNFPA REPORT,1,MISS,,
37.651071,0.049779,2,CIERA CATHOLIC DISP,3589,EASTERN,CENTRAL MERU,MIRIGA MIERU WEST,NTIMA,TUNTU,37.651071,0.049779,ILRI MKT CENTRES,4,MISS,,
37.6622,-0.068017,3,CONSOLATA NKUBU MISS. HOSPITAL,1182,EASTERN,CENTRAL MERU,NKUENE,NKUENE,KATHERA(CMERU),37.662200,-0.068017,HD MAPS,1,MISS,,
37.4081,0.106337,6,EX-LEWA DISP,3215,EASTERN,CENTRAL MERU,TIMAU,KISIMA,BUURI,37.408100,0.106337,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.7684,-0.007638,8,GAITU PCEA DISP,2519,EASTERN,CENTRAL MERU,ABOTHUGUCHI EAST,NDURUMA,GAITU,37.768400,-0.007638,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.6595,0.044284,9,GAKOROMONE DISP,2382,EASTERN,CENTRAL MERU,MIRIGA MIERU WEST,MUNICIPALITY,GAKOROMONE,37.659500,0.044284,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.6158,-0.088055,10,GANGARA PCEA DISP,2521,EASTERN,CENTRAL MERU,ABOGETA,IGOKI,UPPER CHURE,37.615800,-0.088055,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.6506,-0.078557,11,GATIA PCEA DISP,396,EASTERN,CENTRAL MERU,NKUENE,MIKUMBUNE,KIGANE,37.650600,-0.078557,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.6417,-0.000673,12,GATIMBI DISP,1077,EASTERN,CENTRAL MERU,ABOTHUGUCHI CENTRAL,MARIENE,MUGAMBONE,37.641700,-0.000673,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.7171,-0.153908,13,GATUNTUNE PCEA DISP,2523,EASTERN,CENTRAL MERU,IGOJI,MWERU,MWERU(CMERU),37.717100,-0.153908,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.715,-0.048,14,GATURI PCEA DISP,1079,EASTERN,CENTRAL MERU,ABOTHUGUCHI EAST,MWANGATHIA,IGANE,37.715000,-0.048000,ILRI VILLAGES,4,MISS,,
37.7684,0.03352,15,GIAKI DISP,1081,EASTERN,CENTRAL MERU,MIRIGA MIERU EAST,GIAKI,KAMBEREU,37.768400,0.033520,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.6215,-0.005739,16,GITHONGO SUB DISTRICT HOSPITAL,1167,EASTERN,CENTRAL MERU,ABOTHUGUCHI WEST,GITHONGO EAST,KARUGWA,37.621500,-0.005739,DSA/DFH(MOH)-UNFPA REPORT,1,MOH,,
37.612,0.06518,17,GITORO (CONSOLATA) DISP,3083,EASTERN,CENTRAL MERU,FOREST,IMENTI FOREST,IMENTI FOREST,37.612000,0.065180,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
,,18,GITORO (TENRI) DISP (JICA),3550,EASTERN,CENTRAL MERU,,,,,,,4,NGO,,
37.6132,-0.115971,5,IGADENE MISSION DISP,2654,EASTERN,CENTRAL MERU,ABOGETA,ABOGETA,UPPER KIUNGONE,37.613200,-0.115971,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.6652,-0.193799,19,IGOJI MISSION HOSPITAL,1184,EASTERN,CENTRAL MERU,IGOJI,IGOJI,KUIRI,37.665200,-0.193799,DSA/DFH(MOH)-UNFPA REPORT,1,MISS,,
37.68,-0.2,20,IRUMA CATHOLIC DISP,2396,EASTERN,CENTRAL MERU,IGOJI,IGOJI,GIKUI(CMERU),37.680000,-0.200000,ILRI VILLAGES,4,MISS,,
37.5746,-0.079823,21,ITHIMBARI DISP,2525,EASTERN,CENTRAL MERU,ABOGETA,IGOKI,UPPER CHURE,37.574600,-0.079823,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.65,0.06,82,KAMBAKIA CHRISTIAN CENTRE DISP,3553,EASTERN,CENTRAL MERU,MIRIGA MIERU WEST,MUNICIPALITY,KAAGA2,37.650000,0.060000,SUBLOC CENTROID,4,NGO,,
37.6702,-0.120981,22,KANYAKINE HEALTH CENTRE,1098,EASTERN,CENTRAL MERU,ABOGETA,KITHANGARI,NTHARENE,37.670200,-0.120981,DSA/DFH(MOH)-UNFPA REPORT,3,MOH,,
37.7038,-0.032333,23,KAONGO DISP,1099,EASTERN,CENTRAL MERU,ABOTHUGUCHI EAST,NDURUMA,KAONGO,37.703800,-0.032333,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.6284,-0.203297,25,KARIA PCEA DISP,1101,EASTERN,CENTRAL MERU,IGOJI,KARIA,KARIA(CMERU),37.628400,-0.203297,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.5879,-0.054495,26,KATHERA PCEA DISP,1105,EASTERN,CENTRAL MERU,NKUENE,NKUENE,KATHERA(CMERU),37.587900,-0.054495,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.6873,-0.155807,27,KATHIGU PCEA DISP,1106,EASTERN,CENTRAL MERU,IGOJI,KIANJOGU,MIRURIIRI,37.687300,-0.155807,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.7025,0.069612,28,KATHITHI DISP,1107,EASTERN,CENTRAL MERU,MIRIGA MIERU EAST,MUNITHU,KIRIMENE,37.702500,0.069612,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.52,0.1,29,KIBIRICHIA DISP,,EASTERN,CENTRAL MERU,ABOTHUGUCHI WEST,KIAMIOGO,MBURUGITI,37.520000,0.100000,ILRI VILLAGES,4,MISS,,
37.5037,0.125967,30,KIBIRICHIA HEALTH CENTRE,1112,EASTERN,CENTRAL MERU,ABOTHUGUCHI WEST,KIAMIOGO,KIAMIOGO,37.503700,0.125967,DSA/DFH(MOH)-UNFPA REPORT,3,MOH,,
37.8887,-0.001939,31,KIBURINE DISP,3441,EASTERN,CENTRAL MERU,MIRIGA MIERU EAST,KIBURINE,MBIRIKENE,37.888700,-0.001939,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.6126,-0.176703,32,KINORO DISP,3217,EASTERN,CENTRAL MERU,IGOJI,KINORO,KINORO,37.612600,-0.176703,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.5841,-0.124147,33,KIONYO DISP,1122,EASTERN,CENTRAL MERU,ABOGETA,ABOGETA,UPPER KIUNGONE,37.584100,-0.124147,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.6822,-0.094387,35,KIRONGINE PCEA DISP,1124,EASTERN,CENTRAL MERU,ABOGETA,IGOKI,KOTHINE,37.682200,-0.094387,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.5638,0.130399,37,KIRUA COTTAGE HOSPITAL,2399,EASTERN,CENTRAL MERU,BUURI,KIIRUA,KIIRUA,37.563800,0.130399,DSA/DFH(MOH)-UNFPA REPORT,1,MISS,,
37.5607,0.143063,38,KIRUA DISP,1117,EASTERN,CENTRAL MERU,BUURI,KIIRUA,KIIRUA,37.560700,0.143063,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.740945,-0.144378,39,KITHATU CATHOLIC DISP,3555,EASTERN,CENTRAL MERU,ABOGETA,KIRINGA,KITHATU,37.740945,-0.144378,SUBLOC CENTROID,4,MISS,,
37.5113,0.112669,40,MACHAKA CATHOLIC DISP,2894,EASTERN,CENTRAL MERU,ABOTHUGUCHI WEST,KIAMIOGO,KIAMIOGO,37.511300,0.112669,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.8216,-0.079823,41,MAKANDUNE PCEA DISP,1127,EASTERN,CENTRAL MERU,ABOTHUGUCHI EAST,KIAGU,MAKANDUNE,37.821600,-0.079823,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.6291,0.073411,43,MARIE STOPES DISP,3671,EASTERN,CENTRAL MERU,FOREST,IMENTI FOREST,IMENTI FOREST,37.629100,0.073411,DSA/DFH(MOH)-UNFPA REPORT,4,NGO,,
37.6641,0.060928,46,MERU DISTRICT HOSPITAL,1181,EASTERN,CENTRAL MERU,MIRIGA MIERU WEST,MUNICIPALITY,KAAGA2,37.664100,0.060928,HD MAPS,1,MOH,,
37.62112,0.225676,48,MINUGU DISP,1138,EASTERN,CENTRAL MERU,BUURI,RWARERA,KIRWIRO,37.621120,0.225676,1:50000 MAPS,4,MISS,,
37.779276,-0.101802,49,MITUNGUU DISP,3790,EASTERN,CENTRAL MERU,NKUENE,MITUNGUU,KIRINDENE,37.779276,-0.101802,1:50000 MAPS,4,MISS,,
37.6006,-0.072225,50,MKUMBUNE SUB DISTRICT HOSPITAL,1137,EASTERN,CENTRAL MERU,NKUENE,MIKUMBUNE,MIKUMBUNE,37.600600,-0.072225,DSA/DFH(MOH)-UNFPA REPORT,3,MOH,,
37.6987,-0.060827,53,MUJWA CATHOLIC DISP,1142,EASTERN,CENTRAL MERU,ABOTHUGUCHI EAST,MWANGATHIA,GATUUNE,37.698700,-0.060827,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.7095,-0.160873,56,MWOROGA MISSION DISP,1150,EASTERN,CENTRAL MERU,IGOJI,MWERU,MWERU(CMERU),37.709500,-0.160873,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.5657,0.091141,57,NAARI DISP,1151,EASTERN,CENTRAL MERU,BUURI,NAARI,MURUGUMA,37.565700,0.091141,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.392321,0.202321,58,NGARENDARE DISP,2743,EASTERN,CENTRAL MERU,TIMAU,KISIMA,NGARE NDARE,37.392321,0.202321,1:50000 MAPS,4,MISS,,
37.6911,0.038585,59,NKABUNE MISSION DISP,1154,EASTERN,CENTRAL MERU,MIRIGA MIERU EAST,MULATHANKARI,NKABUNE,37.691100,0.038585,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.702131,-0.132542,61,NKACII DISP,2745,EASTERN,CENTRAL MERU,ABOGETA,KIRINGA,KITHATU,37.702131,-0.132542,1:50000 MAPS,4,MOH,,
37.592321,-0.041232,63,NKANDO DISP,4453,EASTERN,CENTRAL MERU,NKUENE,NKUENE,URUKU(CMERU),37.592321,-0.041232,1:50000 MAPS,4,MOH,,
37.663113,-0.062288,160,NKUBU DISP,3718,EASTERN,CENTRAL MERU,NKUENE,NKUENE,KATHERA(CMERU),37.663113,-0.062288,ILRI MKT CENTRES,4,MOH,,
37.585537,-0.177278,64,NKUNJUMO CATHOLIC DISP,2397,EASTERN,CENTRAL MERU,IGOJI,KARIA,NKUNJUMU,37.585537,-0.177278,SUBLOC CENTROID,4,MISS,,
37.1877,-0.00004,68,ONTOLILI DISP,1157,EASTERN,CENTRAL MERU,FOREST,MT KENYA FOREST,MT KENYA FOREST2,37.187700,-0.000040,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.6227,0.003759,69,RIIJI MISSION DISP,3019,EASTERN,CENTRAL MERU,ABOTHUGUCHI WEST,KATHERI EAST,KINJO NORTH,37.622700,0.003759,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.6481,0.174723,70,RUIRI CATHOLIC DISP,1158,EASTERN,CENTRAL MERU,BUURI,RUIRI,NCOROIBORO,37.648100,0.174723,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.6436,0.162059,71,RUIRI RHDC,1186,EASTERN,CENTRAL MERU,BUURI,RUIRI,NCOROIBORO,37.643600,0.162059,DSA/DFH(MOH)-UNFPA REPORT,3,MOH,,
37.2428,0.095573,73,TIMAU CATHOLIC DISP,2784,EASTERN,CENTRAL MERU,TIMAU,KIRIMARA,KIAMBOGO(CMERU),37.242800,0.095573,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.265,0.110137,74,TIMAU HEALTH CENTRE,1177,EASTERN,CENTRAL MERU,TIMAU,NGUSISHI,MARITATI,37.265000,0.110137,DSA/DFH(MOH)-UNFPA REPORT,3,MOH,,
37.641232,0.052321,75,TUNTU DISP (MERU GK PRISON DISP),3432,EASTERN,CENTRAL MERU,MIRIGA MIERU WEST,NTIMA,TUNTU,37.641232,0.052321,1:50000 MAPS,4,MOH,,
37.5638,-0.037399,78,URUKU GK PRISON DISP,1163,EASTERN,CENTRAL MERU,NKUENE,NKUENE,URUKU(CMERU),37.563800,-0.037399,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.6088,-0.030434,76,URUKU H C,1162,EASTERN,CENTRAL MERU,NKUENE,NKUENE,URUKU(CMERU),37.608800,-0.030434,DSA/DFH(MOH)-UNFPA REPORT,3,MOH,,
37.6557,-0.130479,79,YURURU DISP,3445,EASTERN,CENTRAL MERU,ABOGETA,KANYAKINE,KANYAKINE,37.655700,-0.130479,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.5968,-0.417376,30,CONSOLATA HOSPITAL KYENI,4261,EASTERN,EMBU,KYENI,KYENI SOUTH,KATHANJURI,37.596800,-0.417376,HD MAPS,1,MISS,,
37.451526,-0.522311,2,EMBU CHILDREN CLINIC,,EASTERN,EMBU,CENTRAL,MUNICIPALITY,NJUKIRI,37.451526,-0.522311,ILRI MKT CENTRES,4,MISS,,
37.453604,-0.522973,3,EMBU PGH,840,EASTERN,EMBU,CENTRAL,MUNICIPALITY,NJUKIRI,37.453604,-0.522973,1:50000 MAPS,2,MOH,,
37.55,-0.47,4,ENA DISP,799,EASTERN,EMBU,RUNYENJES,KAGAARI SOUTH,KAWANJARA,37.550000,-0.470000,DHMT,4,MOH,,
37.5076,-0.385563,5,GAIKAMA DISP,4319,EASTERN,EMBU,RUNYENJES,KAGAARI NORTH,KIANJOKOMA,37.507600,-0.385563,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.572321,-0.381235,6,GATUMBI DISP,802,EASTERN,EMBU,KYENI,KYENI NORTH,KIANGUNGI,37.572321,-0.381235,1:50000 MAPS,4,MOH,,
37.471234,-0.482321,7,GATUNDURI DISP,2783,EASTERN,EMBU,CENTRAL,MBETI NORTH,KIANGIMA,37.471234,-0.482321,1:50000 MAPS,4,MOH,,
37.4744,-0.548287,63,GERTRUDES DISP,4340,EASTERN,EMBU,CENTRAL,MBETI NORTH,ITABUA,37.474400,-0.548287,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.4763,-0.555864,9,KAGUMOINI DISP,3546,EASTERN,EMBU,CENTRAL,MBETI NORTH,ITABUA,37.476300,-0.555864,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.4647,-0.430926,10,KAIRURI DISP,807,EASTERN,EMBU,MANYATTA,NGANDORI,KAIRURI,37.464700,-0.430926,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.4649,-0.509833,12,KANGARU DISP,809,EASTERN,EMBU,CENTRAL,MUNICIPALITY,NTHAMBO(EMBU),37.464900,-0.509833,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.5275,-0.379137,13,KANJA DISP,811,EASTERN,EMBU,RUNYENJES,KAGAARI NORTH,KANJA,37.527500,-0.379137,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.4615,-0.387075,15,KARAU H C,814,EASTERN,EMBU,MANYATTA,NGINDA,MBUVORI,37.461500,-0.387075,DSA/DFH(MOH)-UNFPA REPORT,3,MOH,,
37.66,-0.46,16,KARURUMO RHTC,844,EASTERN,EMBU,KYENI,KARURUMO,KATHUNGURI,37.660000,-0.460000,DHMT,3,MOH,,
37.4451,-0.478747,17,KATHANGARI DISP,815,EASTERN,EMBU,MANYATTA,NGANDORI,KATHANGARI,37.445100,-0.478747,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.45,-0.41,18,KATHANGARIRI DISP,,EASTERN,EMBU,MANYATTA,NGINDA,NGUVIU,37.450000,-0.410000,DHMT,4,MOH,,
37.61,-0.42,19,KATHANJURI DISP,816,EASTERN,EMBU,KYENI,KYENI SOUTH,NYAGARI,37.610000,-0.420000,DHMT,4,MOH,,
37.5349,-0.444724,21,KEVOTE DISP,817,EASTERN,EMBU,NEMBURE,MAKENGI,KEVOTE,37.534900,-0.444724,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.5016,-0.397093,22,KIANJOKOMA HEALTH CENTRE,837,EASTERN,EMBU,RUNYENJES,KAGAARI NORTH,KIANJOKOMA,37.501600,-0.397093,DSA/DFH(MOH)-UNFPA REPORT,3,MOH,,
37.4352,-0.444346,23,KIBUGU HEALTH CENTRE,838,EASTERN,EMBU,MANYATTA,NGINDA,KIBUGU,37.435200,-0.444346,DSA/DFH(MOH)-UNFPA REPORT,3,MOH,,
37.64,-0.42085,74,KIGUMO DISP,819,EASTERN,EMBU,KYENI,KYENI SOUTH,KIGUMO,37.640000,-0.420850,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.4732,-0.398038,25,KIRIARI CPK DISP,2754,EASTERN,EMBU,MANYATTA,RUGURU,KIRIARI,37.473200,-0.398038,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.5585,-0.510879,27,KITHEGI DISP,804,EASTERN,EMBU,NEMBURE,KITHIMU,KITHEGI,37.558500,-0.510879,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.5192,-0.507477,28,KITHIMU DISP,805,EASTERN,EMBU,NEMBURE,KITHIMU,KITHIMU,37.519200,-0.507477,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.4778,-0.358109,20,KITHUNGURIRI DISP,2443,EASTERN,EMBU,MANYATTA,RUGURU,KITHUNGURIRI,37.477800,-0.358109,DDP,4,MOH,,
37.5228,-0.452285,31,MAKENGI DISP,823,EASTERN,EMBU,NEMBURE,MAKENGI,MAKENGI,37.522800,-0.452285,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.4782,-0.563803,32,MOTHER NAZZALLERO MISSION DISP,,EASTERN,EMBU,CENTRAL,MBETI NORTH,ITABUA,37.478200,-0.563803,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.5869,-0.396106,33,MUFU DISP,826,EASTERN,EMBU,KYENI,KYENI NORTH,MUFU,37.586900,-0.396106,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.67,-0.49,34,NDUMARI DISP,,EASTERN,EMBU,RUNYENJES,KAGAARI SOUTH,KIRINGA,37.670000,-0.490000,DHMT,4,MISS,,
37.508,-0.471186,35,NEMBURE DISP,827,EASTERN,EMBU,NEMBURE,GATURI SOUTH,NEMBURE,37.508000,-0.471186,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.44,-0.41,36,NGUVIU DISP,829,EASTERN,EMBU,MANYATTA,NGINDA,NGUVIU,37.440000,-0.410000,DHMT,4,MISS,,
37.5764,-0.46765,37,NTHAGAIYA DISP,2436,EASTERN,EMBU,RUNYENJES,KAGAARI SOUTH,NTHANGAIYA,37.576400,-0.467650,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
37.5698,-0.424635,39,RUNYENJES SUB-DISTRICT HOSPITAL,842,EASTERN,EMBU,RUNYENJES,RUNYENJES TOWN,KIGAA,37.569800,-0.424635,DSA/DFH(MOH)-UNFPA REPORT,1,MOH,,
37.574118,0.335795,,ACK DISP,,EASTERN,ISIOLO,CENTRAL,CENTRAL,BULLA PESA,37.574118,0.335795,DHMT,4,MISS,,
37.58654,0.3623,5,AIC CHRISTIAN COMMUNITY SERVICES,,EASTERN,ISIOLO,CENTRAL,ISIOLO EAST,WABERA(ISIOLO),37.586540,0.362300,MEDS,4,MISS,,
37.585072,0.354493,2,AL-FALLAH ISLAM DISP,845,EASTERN,ISIOLO,CENTRAL,ISIOLO EAST,WABERA(ISIOLO),37.585072,0.354493,ILRI MKT CENTRES,4,MISS,,
37.571032,0.330212,,ANTI POACHING UNIT,846,EASTERN,ISIOLO,CENTRAL,CENTRAL,BULLA PESA,37.571032,0.330212,DHMT,4,MOH,,
38.332323,0.912321,3,BILIKO DISP,4302,EASTERN,ISIOLO,MERTI,BISAN BILIKU,BISAN BILIKU,38.332323,0.912321,1:50000 MAPS,4,MOH,,
38.462321,1.010123,4,BUSSELA DISP - BULESA,848,EASTERN,ISIOLO,MERTI,BULESA,BULESA,38.462321,1.010123,1:50000 MAPS,4,MOH,,
39.180705,1.472029,,DADACHASA DISP,4303,EASTERN,ISIOLO,MERTI,MALKAGALLA,MALKA GALLA,39.180705,1.472029,DHMT,4,MOH,,
38.517536,0.526912,6,ELDERA DISP,849,EASTERN,ISIOLO,GARBA TULLA,GARBA TULLA,GARBA TULLA SOUTH,38.517536,0.526912,ILRI MKT CENTRES,4,MOH,,
38.572132,0.832321,7,GAFARSA DISP,852,EASTERN,ISIOLO,GARBA TULLA,GAFARSA,GAFARSA,38.572132,0.832321,1:50000 MAPS,4,MOH,,
38.517536,0.526912,8,GARBATULLA DEV OFFICE DISP,4304,EASTERN,ISIOLO,GARBA TULLA,GARBA TULLA,GARBA TULLA SOUTH,38.517536,0.526912,ILRI MKT CENTRES,4,MISS,,
38.731175,0.979586,,IRESA-BORU DISP,,EASTERN,ISIOLO,SERICHO,ERESA BORU,IRESA BORU,38.731175,0.979586,DHMT,4,MOH,,
37.58137,0.3426,10,ISIOLO CATHOLIC DISP,856,EASTERN,ISIOLO,CENTRAL,ISIOLO EAST,KIWANJANI,37.581370,0.342600,MEDS,4,MISS,,
37.5812,0.3751,11,ISIOLO DISTRICT HOSPITAL,873,EASTERN,ISIOLO,CENTRAL,CENTRAL,KAMPI ODHA,37.581200,0.375100,HD MAPS,1,MOH,,
37.7107,0.650937,12,ISIOLO SAMBURU COMPLEX DISP,857,EASTERN,ISIOLO,CENTRAL,NGARE MARA,GOTU,37.710700,0.650937,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.574054,0.33842,,KAMBI GARBA DISP,,EASTERN,ISIOLO,CENTRAL,CENTRAL,BULLA PESA,37.574054,0.338420,DHMT,4,MISS,,
38.1796,0.372175,13,KINNA H C,858,EASTERN,ISIOLO,KINNA,KINNA,KINNA,38.179600,0.372175,DSA/DFH(MOH)-UNFPA REPORT,3,MOH,,
37.253212,0.563212,14,KIPSING DISP,2353,EASTERN,ISIOLO,OLDONYIRO,KIPSING,KIPSING,37.253212,0.563212,1:50000 MAPS,4,MOH,,
38.7662,1.19208,16,KORBESA DISP,859,EASTERN,ISIOLO,MERTI,KORBESA,MATA ARBA(ISIOLO),38.766200,1.192080,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
38.176,0.580342,17,KULA MAWE DISP,860,EASTERN,ISIOLO,KINNA,KULAMAWE,KULAMAWE,38.176000,0.580342,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
37.2599,0.625596,18,LONGOPITO DISP,861,EASTERN,ISIOLO,OLDONYIRO,KIPSING,LENGURUMA,37.259900,0.625596,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
38.5217,0.859105,19,MALKA DAKA DISP,862,EASTERN,ISIOLO,GARBA TULLA,MALKA DAKA,MALKADAKA,38.521700,0.859105,DSA/DFH(MOH)-UNFPA REPORT,4,MOH,,
38.6332,1.10543,21,MERTI CATHOLIC MISSION DISP,2960,EASTERN,ISIOLO,MERTI,MERTI,MERTI NORTH,38.633200,1.105430,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
38.6421,1.06354,22,MERTI HEALTH CENTRE,872,EASTERN,ISIOLO,MERTI,MERTI,MERTI SOUTH,38.642100,1.063540,DSA/DFH(MOH)-UNFPA REPORT,3,MOH,,
37.6419,0.582152,23,NGARE MARA CATHOLIC DISP,3580,EASTERN,ISIOLO,CENTRAL,NGARE MARA,NGARE MARA,37.641900,0.582152,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
36.9974,0.683521,24,OLDONYIRO CATHOLIC MISSION DISP,4305,EASTERN,ISIOLO,OLDONYIRO,OL DONYIRO,LONKOPITO,36.997400,0.683521,DSA/DFH(MOH)-UNFPA REPORT,4,MISS,,
